Make,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
32,7,0.6931471805599453,4,9,3,2.312535423847214,2.0541237336955462,2.2082744135228043,3.4339872044851463,5.342334251964811
32,15,0.6931471805599453,4,9,3,2.312535423847214,2.0541237336955462,2.2082744135228043,3.4339872044851463,5.342334251964811
32,7,0.6931471805599453,4,9,4,2.33214389523559,2.151762203259462,2.2512917986064953,3.4011973816621555,5.402677381872279
36,13,1.791759469228055,12,21,4,2.9338568698359038,2.501435951739211,2.766319109226186,2.8903717578961645,5.91350300563827
36,9,1.3862943611198906,8,21,4,2.7788192719904172,2.2407096892759584,2.5726122302071057,3.091042453358316,5.726847747587197
36,9,1.791759469228055,12,21,4,2.9391619220655967,2.4159137783010487,2.7343675094195836,2.8903717578961645,5.886104031450156
36,7,1.3862943611198906,8,21,4,2.8735646395797834,2.33214389523559,2.667228206581955,2.995732273553991,5.820082930352362
36,7,1.791759469228055,12,21,4,2.975529566236472,2.4595888418037104,2.772588722239781,2.8903717578961645,5.926926025970411
36,12,1.3862943611198906,8,21,4,2.833213344056216,2.2925347571405443,2.624668592163159,2.995732273553991,5.771441123130016
36,12,1.791759469228055,12,21,4,2.975529566236472,2.4595888418037104,2.772588722239781,2.8903717578961645,5.926926025970411
36,12,1.916922612182061,8,21,4,3.0587070727153796,2.5494451709255714,2.8622008809294686,2.772588722239781,6.008813185442595
36,12,1.916922612182061,8,21,4,3.100092288878234,2.6100697927420065,2.9069010598473755,2.70805020110221,6.063785208687608
23,7,0.6931471805599453,4,21,4,2.302585092994046,1.9740810260220096,2.163323025660538,3.4657359027997265,5.332718793265369
23,7,0.6931471805599453,4,21,4,2.2823823856765264,1.916922612182061,2.128231705849268,3.5263605246161616,5.2832037287379885
23,7,0.6931471805599453,4,16,4,2.4069451083182885,1.9878743481543455,2.2407096892759584,3.4011973816621555,5.389071729816501
23,7,0.6931471805599453,4,21,4,2.3513752571634776,2.0014800002101243,2.2082744135228043,3.4339872044851463,5.3612921657094255
23,7,0.6931471805599453,4,21,4,2.322387720290225,2.0014800002101243,2.1972245773362196,3.4339872044851463,5.3471075307174685
23,9,0.6931471805599453,4,21,4,2.302585092994046,1.8718021769015913,2.128231705849268,3.5263605246161616,5.298317366548036
23,9,0.6931471805599453,4,16,4,2.322387720290225,1.9021075263969205,2.151762203259462,3.4965075614664802,5.308267697401205
23,9,0.6931471805599453,4,21,4,2.33214389523559,1.9315214116032138,2.174751721484161,3.4657359027997265,5.327876168789581
23,9,0.6931471805599453,4,21,1,2.066862759472976,1.7749523509116738,1.9459101490553132,3.6888794541139363,5.241747015059643
23,5,0.6931471805599453,4,21,1,2.066862759472976,1.7749523509116738,1.9459101490553132,3.6888794541139363,5.241747015059643
23,9,0.6931471805599453,4,21,4,2.3513752571634776,2.0014800002101243,2.2082744135228043,3.4339872044851463,5.3612921657094255
23,10,0.6931471805599453,4,21,4,2.3513752571634776,2.0014800002101243,2.2082744135228043,3.4339872044851463,5.3612921657094255
23,5,0.6931471805599453,4,21,4,2.3513752571634776,2.0014800002101243,2.2082744135228043,3.4339872044851463,5.3612921657094255
23,9,1.0986122886681098,6,21,4,2.4069451083182885,2.0541237336955462,2.2617630984737906,3.367295829986474,5.4116460518550396
23,9,1.0986122886681098,6,16,4,2.501435951739211,2.1041341542702074,2.341805806147327,3.295836866004329,5.488937726156687
23,9,1.0986122886681098,6,21,4,2.4336133554004498,2.0541237336955462,2.2823823856765264,3.367295829986474,5.429345628954441
23,9,1.0986122886681098,6,16,4,2.501435951739211,2.1400661634962708,2.3513752571634776,3.295836866004329,5.5053315359323625
23,10,1.0986122886681098,6,21,4,2.4765384001174837,2.0918640616783932,2.322387720290225,3.332204510175204,5.472270673671475
23,7,0.6931471805599453,4,21,4,2.3608540011180215,1.9878743481543455,2.2082744135228043,3.4339872044851463,5.351858133476067
23,9,0.6931471805599453,4,21,4,2.3513752571634776,2.0014800002101243,2.2082744135228043,3.4339872044851463,5.3612921657094255
23,9,0.6931471805599453,4,21,4,2.3513752571634776,2.0014800002101243,2.2082744135228043,3.4339872044851463,5.3612921657094255
23,9,1.0986122886681098,6,21,4,2.4069451083182885,2.0541237336955462,2.2617630984737906,3.367295829986474,5.4116460518550396
23,9,1.0986122886681098,6,16,4,2.501435951739211,2.1041341542702074,2.341805806147327,3.295836866004329,5.488937726156687
23,7,1.0986122886681098,6,21,4,2.4765384001174837,2.0918640616783932,2.322387720290225,3.332204510175204,5.472270673671475
23,9,1.0986122886681098,6,21,4,2.4336133554004498,2.0541237336955462,2.2823823856765264,3.367295829986474,5.429345628954441
23,9,1.0986122886681098,6,16,4,2.501435951739211,2.1400661634962708,2.3513752571634776,3.295836866004329,5.5053315359323625
23,9,1.0986122886681098,6,21,4,2.4336133554004498,2.0541237336955462,2.2823823856765264,3.367295829986474,5.429345628954441
23,12,0.6931471805599453,4,21,4,2.3513752571634776,2.0014800002101243,2.2082744135228043,3.4339872044851463,5.3612921657094255
23,12,1.0986122886681098,6,21,4,2.4336133554004498,2.0541237336955462,2.2823823856765264,3.367295829986474,5.429345628954441
23,7,1.0986122886681098,6,21,4,2.517696472610991,2.128231705849268,2.3608540011180215,3.295836866004329,5.517452896464707
23,9,1.0986122886681098,6,21,4,2.517696472610991,2.128231705849268,2.3608540011180215,3.295836866004329,5.517452896464707
23,7,1.4816045409242156,8,21,4,2.6878474937846906,2.272125885509337,2.5257286443082556,3.1354942159291497,5.676753802268282
23,9,1.4816045409242156,8,21,4,2.624668592163159,2.2082744135228043,2.4595888418037104,3.1780538303479458,5.60947179518496
23,9,1.4816045409242156,8,21,4,2.6878474937846906,2.272125885509337,2.5257286443082556,3.1354942159291497,5.676753802268282
23,10,1.0986122886681098,6,21,4,2.4765384001174837,2.0918640616783932,2.322387720290225,3.332204510175204,5.472270673671475
23,10,1.4816045409242156,8,21,4,2.624668592163159,2.2082744135228043,2.4595888418037104,3.1780538303479458,5.60947179518496
23,10,1.4816045409242156,8,21,4,2.6878474937846906,2.272125885509337,2.5257286443082556,3.1354942159291497,5.676753802268282
23,9,1.4816045409242156,8,21,4,2.6878474937846906,2.272125885509337,2.5257286443082556,3.1354942159291497,5.676753802268282
23,10,1.4816045409242156,8,21,4,2.6878474937846906,2.272125885509337,2.5257286443082556,3.1354942159291497,5.676753802268282
23,7,1.0986122886681098,6,26,4,2.468099531471619,2.186051276738094,2.3513752571634776,3.295836866004329,5.501258210544727
23,7,1.0986122886681098,6,16,4,2.5726122302071057,2.2192034840549946,2.4336133554004498,3.2188758248682006,5.58724865840025
23,7,1.0986122886681098,6,21,4,2.4069451083182885,2.0541237336955462,2.2617630984737906,3.367295829986474,5.4116460518550396
23,7,1.0986122886681098,6,16,4,2.501435951739211,2.1041341542702074,2.341805806147327,3.295836866004329,5.488937726156687
23,7,1.0986122886681098,6,21,4,2.4069451083182885,2.0541237336955462,2.2617630984737906,3.367295829986474,5.4116460518550396
23,7,1.0986122886681098,6,16,4,2.5257286443082556,2.128231705849268,2.3702437414678603,3.258096538021482,5.521460917862246
23,7,1.0986122886681098,6,21,4,2.4336133554004498,2.0541237336955462,2.2823823856765264,3.367295829986474,5.429345628954441
23,7,1.0986122886681098,6,21,4,2.4336133554004498,2.0541237336955462,2.2823823856765264,3.367295829986474,5.429345628954441
23,9,1.0986122886681098,6,26,4,2.6390573296152584,2.272125885509337,2.4932054526026954,3.1354942159291497,5.648974238161206
23,9,1.0986122886681098,6,16,4,2.617395832834079,2.2082744135228043,2.4595888418037104,3.1780538303479458,5.60947179518496
23,7,1.0986122886681098,6,26,4,2.6461747973841225,2.2617630984737906,2.4932054526026954,3.1354942159291497,5.645446897643238
23,7,1.0986122886681098,6,16,4,2.617395832834079,2.2082744135228043,2.4595888418037104,3.1780538303479458,5.60947179518496
23,9,1.0986122886681098,6,26,4,2.6390573296152584,2.272125885509337,2.4932054526026954,3.1354942159291497,5.648974238161206
23,9,1.0986122886681098,6,16,4,2.617395832834079,2.2082744135228043,2.4595888418037104,3.1780538303479458,5.60947179518496
23,9,1.4816045409242156,8,26,4,2.8449093838194073,2.451005098112319,2.6878474937846906,2.9444389791664403,5.8377304471659395
23,9,1.4816045409242156,8,16,4,2.785011242238338,2.388762789235098,2.624668592163159,2.995732273553991,5.780743515792329
23,7,1.4816045409242156,8,26,4,2.8449093838194073,2.451005098112319,2.6878474937846906,2.9444389791664403,5.8377304471659395
23,7,1.4816045409242156,8,16,4,2.785011242238338,2.388762789235098,2.624668592163159,2.995732273553991,5.780743515792329
23,9,1.4816045409242156,8,26,4,2.8449093838194073,2.451005098112319,2.6878474937846906,2.9444389791664403,5.8377304471659395
23,9,1.4816045409242156,8,16,4,2.785011242238338,2.388762789235098,2.624668592163159,2.995732273553991,5.780743515792329
23,10,1.8870696490323797,12,21,4,2.8735646395797834,2.4765384001174837,2.714694743820879,2.9444389791664403,5.872117789475416
23,3,0.6931471805599453,4,21,4,2.3513752571634776,2.0014800002101243,2.2082744135228043,3.4339872044851463,5.3612921657094255
23,3,0.6931471805599453,4,21,1,2.163323025660538,1.9600947840472698,2.0794415416798357,3.5553480614894135,5.351858133476067
23,3,0.6931471805599453,4,21,4,2.4069451083182885,2.1400661634962708,2.302585092994046,3.332204510175204,5.4510384535657
23,3,1.0986122886681098,6,21,4,2.5416019934645457,2.2082744135228043,2.4069451083182885,3.2188758248682006,5.560681631015528
23,3,1.0986122886681098,6,21,4,2.5416019934645457,2.2082744135228043,2.4069451083182885,3.2188758248682006,5.560681631015528
23,3,0.6931471805599453,4,21,4,2.468099531471619,2.151762203259462,2.33214389523559,3.295836866004329,5.480638923341991
23,13,1.4816045409242156,8,21,4,2.8094026953624978,2.4932054526026954,2.681021528714291,2.9444389791664403,5.831882477283517
23,13,1.0986122886681098,6,21,1,2.33214389523559,2.0794415416798357,2.2300144001592104,3.4011973816621555,5.517452896464707
23,13,1.0986122886681098,6,21,4,2.5649493574615367,2.2823823856765264,2.4423470353692043,3.2188758248682006,5.598421958998375
23,13,1.4816045409242156,8,21,4,2.747270914255491,2.424802725718295,2.617395832834079,3.044522437723423,5.768320995793772
23,13,1.4816045409242156,8,21,4,2.8094026953624978,2.4932054526026954,2.681021528714291,2.9444389791664403,5.831882477283517
23,13,1.0986122886681098,6,21,4,2.5649493574615367,2.2823823856765264,2.4423470353692043,3.2188758248682006,5.598421958998375
23,13,1.4816045409242156,8,21,4,2.747270914255491,2.424802725718295,2.617395832834079,3.044522437723423,5.768320995793772
15,13,1.2809338454620642,6,22,3,2.7536607123542622,2.3608540011180215,2.5952547069568657,3.044522437723423,5.752572638825633
15,13,1.2809338454620642,6,22,3,2.772588722239781,2.388762789235098,2.617395832834079,3.044522437723423,5.7745515455444085
15,3,0.3364722366212129,4,18,3,2.2300144001592104,1.9740810260220096,2.1162555148025524,3.5263605246161616,5.267858159063328
15,3,0.3364722366212129,4,18,3,2.151762203259462,1.9600947840472698,2.066862759472976,3.58351893845611,5.220355825078324
15,3,0.3364722366212129,4,18,3,2.2823823856765264,2.0412203288596382,2.174751721484161,3.4657359027997265,5.337538079701318
15,3,0.3364722366212129,4,18,3,2.186051276738094,2.028148247292285,2.1162555148025524,3.5263605246161616,5.278114659230517
15,3,0.6931471805599453,4,22,4,2.468099531471619,2.2082744135228043,2.3608540011180215,3.295836866004329,5.5134287461649825
15,3,0.9162907318741551,4,22,3,2.4069451083182885,2.128231705849268,2.2925347571405443,3.367295829986474,5.44673737166631
15,12,1.2809338454620642,6,21,3,2.4159137783010487,2.0149030205422647,2.2512917986064953,3.4011973816621555,5.4116460518550396
15,12,1.2809338454620642,6,21,3,2.451005098112319,2.0918640616783932,2.302585092994046,3.332204510175204,5.459585514144159
15,12,0.6931471805599453,4,18,4,2.4423470353692043,2.0794415416798357,2.2925347571405443,3.367295829986474,5.4510384535657
15,12,0.6931471805599453,4,18,4,2.4932054526026954,2.186051276738094,2.3702437414678603,3.258096538021482,5.521460917862246
15,9,0.8754687373538999,4,18,3,2.424802725718295,2.028148247292285,2.272125885509337,3.367295829986474,5.420534999272286
24,9,0.6931471805599453,4,21,4,2.3608540011180215,2.0412203288596382,2.2300144001592104,3.4011973816621555,5.37989735354046
24,9,0.6931471805599453,4,16,4,2.468099531471619,2.0794415416798357,2.312535423847214,3.332204510175204,5.4638318050256105
24,9,0.9162907318741551,4,21,3,2.3702437414678603,2.0014800002101243,2.2192034840549946,3.4339872044851463,5.375278407684165
24,9,1.2809338454620642,6,21,3,2.451005098112319,2.0794415416798357,2.302585092994046,3.332204510175204,5.455321115357702
24,9,0.6931471805599453,4,21,4,2.379546134130174,2.066862759472976,2.2512917986064953,3.4011973816621555,5.402677381872279
24,9,1.2809338454620642,6,21,3,2.501435951739211,2.151762203259462,2.3608540011180215,3.295836866004329,5.5134287461649825
24,9,1.2809338454620642,6,21,4,2.631888840136646,2.2407096892759584,2.4765384001174837,3.1780538303479458,5.631211781821365
24,9,1.2809338454620642,6,16,4,2.667228206581955,2.341805806147327,2.533696813957432,3.091042453358316,5.68697535633982
24,10,0.6931471805599453,4,21,4,2.3978952727983707,2.0541237336955462,2.2512917986064953,3.4011973816621555,5.407171771460119
24,10,1.0986122886681098,6,21,4,2.5649493574615367,2.2082744135228043,2.4159137783010487,3.2188758248682006,5.572154032177765
24,10,1.2809338454620642,6,21,3,2.5494451709255714,2.174751721484161,2.3978952727983707,3.258096538021482,5.556828061699537
24,12,0.6931471805599453,4,21,4,2.3978952727983707,2.0541237336955462,2.2512917986064953,3.4011973816621555,5.407171771460119
24,12,1.2809338454620642,6,21,3,2.451005098112319,2.0794415416798357,2.302585092994046,3.332204510175204,5.455321115357702
24,12,0.6931471805599453,4,21,4,2.4159137783010487,2.1041341542702074,2.2823823856765264,3.367295829986474,5.43372200355424
24,12,1.2809338454620642,6,21,3,2.501435951739211,2.151762203259462,2.3608540011180215,3.295836866004329,5.5134287461649825
24,12,1.2809338454620642,6,21,4,2.70805020110221,2.2925347571405443,2.5416019934645457,3.091042453358316,5.700443573390687
24,12,1.824549292051046,8,21,4,2.803360380906535,2.4069451083182885,2.6390573296152584,2.995732273553991,5.796057750765372
24,13,1.824549292051046,8,17,4,2.7788192719904172,2.4595888418037104,2.6461747973841225,2.995732273553991,5.802118375377063
24,3,1.2809338454620642,6,21,3,2.4932054526026954,2.151762203259462,2.3513752571634776,3.295836866004329,5.501258210544727
24,3,1.2809338454620642,6,21,3,2.5572273113676265,2.186051276738094,2.4069451083182885,3.2188758248682006,5.560681631015528
24,10,1.2809338454620642,6,18,3,2.580216829592325,2.1400661634962708,2.4069451083182885,3.2188758248682006,5.560681631015528
24,10,1.2809338454620642,6,18,3,2.617395832834079,2.1972245773362196,2.451005098112319,3.1780538303479458,5.605802066295998
24,10,1.2809338454620642,6,18,4,2.70805020110221,2.33214389523559,2.5494451709255714,3.091042453358316,5.700443573390687
37,7,0.6931471805599453,4,21,4,2.388762789235098,2.0412203288596382,2.2512917986064953,3.4011973816621555,5.402677381872279
37,7,0.6931471805599453,4,16,4,2.4765384001174837,2.0794415416798357,2.312535423847214,3.332204510175204,5.4638318050256105
37,7,1.2809338454620642,6,21,3,2.509599262378372,2.151762203259462,2.3608540011180215,3.295836866004329,5.517452896464707
37,7,1.2809338454620642,6,16,3,2.667228206581955,2.128231705849268,2.4595888418037104,3.1780538303479458,5.6131281063880705
37,7,1.824549292051046,8,21,4,2.653241964607215,2.163323025660538,2.4595888418037104,3.1780538303479458,5.60947179518496
37,7,1.824549292051046,8,16,4,2.6602595372658615,2.2407096892759584,2.4932054526026954,3.1354942159291497,5.648974238161206
37,7,1.824549292051046,8,13,4,2.9444389791664403,2.451005098112319,2.747270914255491,2.8903717578961645,5.905361848054571
37,7,1.824549292051046,8,16,4,2.8449093838194073,2.4849066497880004,2.7013612129514133,2.9444389791664403,5.855071922202427
37,1,0.6931471805599453,4,7,3,2.2823823856765264,2.1972245773362196,2.2407096892759584,3.4011973816621555,5.393627546352362
37,2,0.9162907318741551,4,22,3,2.4849066497880004,2.2192034840549946,2.3702437414678603,3.258096538021482,5.529429087511423
37,2,0.9162907318741551,4,16,3,2.501435951739211,2.2192034840549946,2.388762789235098,3.258096538021482,5.537334267018537
37,2,1.0296194171811581,4,22,1,2.379546134130174,2.066862759472976,2.2512917986064953,3.4011973816621555,5.541263545158426
37,2,1.2809338454620642,6,17,3,2.5952547069568657,2.2617630984737906,2.4595888418037104,3.1780538303479458,5.6131281063880705
37,2,0.9162907318741551,4,22,3,2.5416019934645457,2.2617630984737906,2.424802725718295,3.2188758248682006,5.572154032177765
37,2,1.0296194171811581,4,22,1,2.4932054526026954,2.128231705849268,2.341805806147327,3.295836866004329,5.634789603169249
37,2,1.2809338454620642,6,17,3,2.6390573296152584,2.2925347571405443,2.501435951739211,3.1354942159291497,5.655991810819852
37,2,1.0296194171811581,4,22,1,2.5257286443082556,2.3702437414678603,2.4595888418037104,3.1780538303479458,5.752572638825633
37,2,1.2809338454620642,6,17,3,2.70805020110221,2.5649493574615367,2.6461747973841225,2.995732273553991,5.802118375377063
37,15,1.824549292051046,8,21,4,2.7212954278522306,2.186051276738094,2.517696472610991,3.1354942159291497,5.66988092298052
37,15,1.824549292051046,8,20,4,2.653241964607215,2.1972245773362196,2.4765384001174837,3.1780538303479458,5.627621113690637
37,15,1.824549292051046,8,21,4,2.8678989020441064,2.33214389523559,2.6602595372658615,2.995732273553991,5.817111159963204
37,15,1.824549292051046,8,20,4,2.747270914255491,2.3608540011180215,2.5952547069568657,3.044522437723423,5.7430031878094825
37,9,0.3364722366212129,4,18,3,2.066862759472976,1.7749523509116738,1.9459101490553132,3.6888794541139363,5.10594547390058
37,9,0.3364722366212129,4,16,3,2.1162555148025524,1.791759469228055,1.9878743481543455,3.6635616461296463,5.135798437050262
37,9,0.3364722366212129,4,18,3,2.0918640616783932,1.791759469228055,1.9740810260220096,3.6635616461296463,5.1298987149230735
37,9,0.47000362924573563,4,15,1,2.028148247292285,1.6094379124341003,1.8562979903656263,3.784189633918261,5.147494476813453
37,9,0.47000362924573563,4,16,1,2.0412203288596382,1.5040773967762742,1.840549633397487,3.8066624897703196,5.1298987149230735
37,9,0.3364722366212129,4,18,3,2.0918640616783932,1.824549292051046,1.9878743481543455,3.6635616461296463,5.147494476813453
37,9,0.3364722366212129,4,16,3,2.1162555148025524,1.8562979903656263,2.0014800002101243,3.6375861597263857,5.153291594497779
37,9,0.3364722366212129,4,18,3,2.128231705849268,1.8562979903656263,2.0149030205422647,3.6375861597263857,5.170483995038151
37,3,0.8754687373538999,4,22,3,2.3978952727983707,2.0149030205422647,2.2407096892759584,3.4011973816621555,5.3981627015177525
37,3,0.8754687373538999,4,22,3,2.3978952727983707,2.0149030205422647,2.2407096892759584,3.4011973816621555,5.3981627015177525
37,3,0.8754687373538999,4,22,2,2.747270914255491,2.3978952727983707,2.6100697927420065,3.044522437723423,5.407171771460119
37,3,1.2809338454620642,6,22,3,2.6461747973841225,2.272125885509337,2.4932054526026954,3.1354942159291497,5.652489180268651
37,3,0.8754687373538999,4,22,3,2.4423470353692043,2.1162555148025524,2.312535423847214,3.332204510175204,5.4680601411351315
37,3,0.8754687373538999,4,22,3,2.4423470353692043,2.1162555148025524,2.312535423847214,3.332204510175204,5.4680601411351315
37,3,0.8754687373538999,4,22,2,2.791165107812717,2.468099531471619,2.653241964607215,2.995732273553991,5.455321115357702
37,3,1.2809338454620642,6,22,3,2.70805020110221,2.341805806147327,2.5649493574615367,3.091042453358316,5.717027701406222
37,14,1.791759469228055,8,22,3,3.0819099697950434,2.6946271807700692,2.9231615807191558,2.70805020110221,6.082218910376446
37,14,1.791759469228055,8,22,3,3.104586678466073,2.7013612129514133,2.9444389791664403,2.70805020110221,6.09807428216624
37,10,0.9162907318741551,4,18,3,2.388762789235098,2.066862759472976,2.2512917986064953,3.4011973816621555,5.4116460518550396
37,10,1.2809338454620642,6,18,3,2.5257286443082556,2.1162555148025524,2.3608540011180215,3.295836866004329,5.517452896464707
37,10,1.2809338454620642,6,18,2,2.833213344056216,2.4595888418037104,2.681021528714291,2.9444389791664403,5.480638923341991
37,12,0.4054651081081644,4,22,3,2.174751721484161,1.8718021769015913,2.0541237336955462,3.58351893845611,5.204006687076795
37,12,0.6931471805599453,4,15,4,2.3702437414678603,1.9600947840472698,2.2082744135228043,3.4339872044851463,5.356586274672012
37,12,0.5877866649021191,4,7,3,1.5686159179138452,1.7047480922384253,1.62924053973028,4.007333185232471,4.795790545596741
37,11,1.667706820558076,8,22,3,2.681021528714291,2.33214389523559,2.5416019934645457,3.091042453358316,5.6937321388027
37,11,1.667706820558076,8,17,3,2.7212954278522306,2.3702437414678603,2.5726122302071057,3.091042453358316,5.733341276897746
37,11,1.824549292051046,8,17,4,2.766319109226186,2.4159137783010487,2.624668592163159,2.995732273553991,5.780743515792329
37,11,1.4586150226995167,6,22,3,2.5952547069568657,2.302585092994046,2.4765384001174837,3.1780538303479458,5.631211781821365
37,11,1.4586150226995167,6,22,2,2.9601050959108397,2.6602595372658615,2.8390784635086144,2.833213344056216,5.648974238161206
37,11,1.667706820558076,8,22,3,2.681021528714291,2.33214389523559,2.5416019934645457,3.091042453358316,5.697093486505405
37,11,1.667706820558076,8,22,2,2.9806186357439426,2.631888840136646,2.8390784635086144,2.833213344056216,5.648974238161206
37,11,1.667706820558076,8,22,3,2.70805020110221,2.3702437414678603,2.5726122302071057,3.091042453358316,5.726847747587197
37,11,1.667706820558076,8,17,3,2.766319109226186,2.4423470353692043,2.631888840136646,2.995732273553991,5.7899601708972535
37,11,1.824549292051046,8,17,4,2.772588722239781,2.4595888418037104,2.6461747973841225,2.995732273553991,5.799092654460526
37,11,1.4586150226995167,6,22,3,2.6461747973841225,2.3608540011180215,2.5257286443082556,3.1354942159291497,5.683579767338681
37,11,1.4586150226995167,6,22,2,3.005682604407159,2.7212954278522306,2.8903717578961645,2.772588722239781,5.683579767338681
37,11,1.667706820558076,8,22,3,2.70805020110221,2.3702437414678603,2.5726122302071057,3.091042453358316,5.726847747587197
37,11,1.667706820558076,8,22,2,3.0301337002713233,2.667228206581955,2.884800712846709,2.772588722239781,5.752572638825633
37,11,1.667706820558076,8,17,3,2.667228206581955,2.4159137783010487,2.5649493574615367,3.091042453358316,5.713732805509369
37,9,0.3364722366212129,4,18,3,2.174751721484161,1.8870696490323797,2.0541237336955462,3.58351893845611,5.214935757608986
37,9,0.3364722366212129,4,16,3,2.128231705849268,1.840549633397487,2.0014800002101243,3.6375861597263857,5.159055299214529
37,9,0.5877866649021191,4,18,3,2.272125885509337,1.9315214116032138,2.128231705849268,3.5263605246161616,5.2832037287379885
37,9,0.5877866649021191,4,8,3,2.2192034840549946,1.9600947840472698,2.1162555148025524,3.5263605246161616,5.267858159063328
37,5,0.3364722366212129,4,18,3,2.174751721484161,1.8870696490323797,2.0541237336955462,3.58351893845611,5.214935757608986
37,5,0.3364722366212129,4,16,3,2.128231705849268,1.840549633397487,2.0014800002101243,3.6375861597263857,5.159055299214529
37,5,0.5877866649021191,4,18,3,2.272125885509337,1.9315214116032138,2.128231705849268,3.5263605246161616,5.2832037287379885
37,5,0.5877866649021191,4,8,3,2.2192034840549946,1.9600947840472698,2.1162555148025524,3.5263605246161616,5.267858159063328
37,7,0.3364722366212129,4,7,3,2.0541237336955462,1.824549292051046,1.9600947840472698,3.6888794541139363,5.117993812416755
37,7,0.3364722366212129,4,8,3,2.0794415416798357,1.824549292051046,1.9740810260220096,3.6635616461296463,5.123963979403259
37,13,1.667706820558076,8,22,3,2.714694743820879,2.341805806147327,2.5649493574615367,3.091042453358316,5.720311776607412
37,13,1.667706820558076,8,22,3,2.714694743820879,2.341805806147327,2.5649493574615367,3.091042453358316,5.720311776607412
37,13,1.667706820558076,8,22,2,2.995732273553991,2.6026896854443837,2.8390784635086144,2.833213344056216,5.648974238161206
37,13,1.667706820558076,8,22,3,2.7343675094195836,2.379546134130174,2.5877640352277083,3.044522437723423,5.7430031878094825
37,13,1.667706820558076,8,22,3,2.7343675094195836,2.379546134130174,2.5877640352277083,3.044522437723423,5.7430031878094825
37,13,1.667706820558076,8,22,2,3.095577608523707,2.7343675094195836,2.9496883350525844,2.70805020110221,5.75890177387728
37,13,1.667706820558076,8,22,3,2.714694743820879,2.341805806147327,2.5649493574615367,3.091042453358316,5.720311776607412
37,13,1.667706820558076,8,22,3,2.714694743820879,2.341805806147327,2.5649493574615367,3.091042453358316,5.720311776607412
37,13,1.667706820558076,8,22,2,2.995732273553991,2.6026896854443837,2.8390784635086144,2.833213344056216,5.648974238161206
37,13,1.667706820558076,8,22,3,2.7212954278522306,2.379546134130174,2.580216829592325,3.044522437723423,5.736572297479192
37,13,1.667706820558076,8,22,3,2.7212954278522306,2.379546134130174,2.580216829592325,3.044522437723423,5.736572297479192
37,13,1.667706820558076,8,22,2,3.0349529867072724,2.6741486494265287,2.8903717578961645,2.772588722239781,5.700443573390687
37,13,1.2809338454620642,6,22,3,2.7536607123542622,2.3608540011180215,2.5952547069568657,3.044522437723423,5.752572638825633
37,13,1.2809338454620642,6,22,3,2.772588722239781,2.388762789235098,2.617395832834079,3.044522437723423,5.7745515455444085
37,3,0.3364722366212129,4,18,3,2.2300144001592104,1.9740810260220096,2.1162555148025524,3.5263605246161616,5.267858159063328
37,3,0.3364722366212129,4,16,3,2.2192034840549946,1.9600947840472698,2.1041341542702074,3.5263605246161616,5.267858159063328
37,3,0.3364722366212129,4,18,3,2.2823823856765264,2.0412203288596382,2.174751721484161,3.4657359027997265,5.337538079701318
13,12,0.8754687373538999,4,15,3,2.322387720290225,1.8870696490323797,2.151762203259462,3.4965075614664802,5.303304908059076
13,12,0.8754687373538999,4,15,2,2.631888840136646,2.186051276738094,2.4595888418037104,3.1780538303479458,5.2574953720277815
13,12,1.2809338454620642,6,15,3,2.517696472610991,2.028148247292285,2.322387720290225,3.332204510175204,5.484796933490655
13,12,1.2809338454620642,6,15,2,2.8213788864092133,2.341805806147327,2.631888840136646,2.995732273553991,5.438079308923196
13,12,1.2809338454620642,6,15,3,2.5494451709255714,2.1162555148025524,2.379546134130174,3.258096538021482,5.529429087511423
13,12,1.2809338454620642,6,15,2,2.8390784635086144,2.4069451083182885,2.667228206581955,2.995732273553991,5.4680601411351315
13,10,1.2809338454620642,6,17,3,2.517696472610991,2.0541237336955462,2.33214389523559,3.295836866004329,5.488937726156687
13,10,1.7404661748405046,8,17,3,2.6878474937846906,2.2407096892759584,2.509599262378372,3.1354942159291497,5.666426688112432
13,10,1.2809338454620642,6,17,3,2.5494451709255714,2.163323025660538,2.3978952727983707,3.258096538021482,5.552959584921617
13,10,1.2809338454620642,6,17,3,2.5494451709255714,2.163323025660538,2.3978952727983707,3.258096538021482,5.552959584921617
13,10,1.2809338454620642,6,17,2,2.8678989020441064,2.4849066497880004,2.70805020110221,2.9444389791664403,5.5134287461649825
13,0,1.2809338454620642,6,15,3,2.5572273113676265,2.128231705849268,2.388762789235098,3.258096538021482,5.54907608489522
13,0,1.2809338454620642,6,15,3,2.517696472610991,2.128231705849268,2.3608540011180215,3.295836866004329,5.517452896464707
27,12,1.2809338454620642,6,17,3,2.517696472610991,2.0541237336955462,2.33214389523559,3.295836866004329,5.488937726156687
27,12,1.7404661748405046,8,16,4,2.747270914255491,2.312535423847214,2.5726122302071057,3.091042453358316,5.726847747587197
27,12,1.8562979903656263,8,16,4,2.8154087194227095,2.341805806147327,2.631888840136646,2.995732273553991,5.783825182329737
27,12,1.7404661748405046,8,17,3,2.6878474937846906,2.2407096892759584,2.509599262378372,3.1354942159291497,5.666426688112432
